,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Television Shin-Hiroshima System,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Okayama Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",San-in Chuo Television Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Kansai Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Tokai Television Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Fukui Television Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Ishikawa Television Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Toyama Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Shizuoka Telecasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Nagano Broadcasting System,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Niigata Sogo Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Fukushima Television Broadcasting,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Sakuranbo Television Broadcasting Corporation,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Akita Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Sendai Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Iwate Menkoi Television,20200723,202007,2020
340,657350,The Confidence Man JP – Episode of the Princess –,35762324,0,,"Comedy, Mystery",Hokkaido Cultural Broadcasting,20200723,202007,2020
341,581526,Deliver Us from Evil,34662454,12000000,2.8885378333333334,"Crime, Action, Drama",Hive Media Corp,20200805,202008,2020
341,581526,Deliver Us from Evil,34662454,12000000,2.8885378333333334,"Crime, Action, Drama",CJ Entertainment,20200805,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",Fujiko Productions,20200807,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",Shin-Ei Animation,20200807,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",Shogakukan,20200807,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",TV Asahi,20200807,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",ADK Emotions,20200807,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,34218525,0,,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy",Shogakukan-Shueisha Productions,20200807,202008,2020
343,1537866,다만 악에서 구하소서 파이널컷,34000000,11000000,3.090909090909091,,,20201028,202010,2020
344,628241,Ala Vaikunthapurramuloo,34000000,11450000,2.96943231441048,"Action, Comedy, Drama",Geetha Arts,20200112,202001,2020
344,628241,Ala Vaikunthapurramuloo,34000000,11450000,2.96943231441048,"Action, Comedy, Drama",Haarika & Hassine Creations,20200112,202001,2020
345,514207,Invasion,32104054,8819200,3.6402456005079826,"Science Fiction, Drama, Action",Cinema Foundation of Russia,20200227,202002,2020
345,514207,Invasion,32104054,8819200,3.6402456005079826,"Science Fiction, Drama, Action",Art Pictures Studio,20200227,202002,2020
345,514207,Invasion,32104054,8819200,3.6402456005079826,"Science Fiction, Drama, Action",Vodorod Film Company,20200227,202002,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",The Solution,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Dreadnought Films,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Zero Gravity Management,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Argonaut Entertainment Partners,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Honest Thief Productions,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Ingenious Media,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",J Cubed Film Finance,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Samuel Marshall Productions,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Sprockefeller Pictures,20200903,202009,2020
346,553604,Honest Thief,31220247,0,,"Thriller, Action, Crime",Open Road Films,20200903,202009,2020
347,531219,Roald Dahl's The Witches,29303571,0,,"Comedy, Fantasy, Family, Horror",ImageMovers,20201026,202010,2020
347,531219,Roald Dahl's The Witches,29303571,0,,"Comedy, Fantasy, Family, Horror",Warner Bros. Pictures,20201026,202010,2020
347,531219,Roald Dahl's The Witches,29303571,0,,"Comedy, Fantasy, Family, Horror",Necropia Entertainment,20201026,202010,2020
347,531219,Roald Dahl's The Witches,29303571,0,,"Comedy, Fantasy, Family, Horror",Esperanto Filmoj,20201026,202010,2020
347,531219,Roald Dahl's The Witches,29303571,0,,"Comedy, Fantasy, Family, Horror",The Roald Dahl Story Company,20201026,202010,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,"Animation, Comedy, Family, Mystery",Warner Animation Group,20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,"Animation, Comedy, Family, Mystery",Warner Bros. Pictures,20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,"Animation, Comedy, Family, Mystery",Atlas Entertainment,20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,"Animation, Comedy, Family, Mystery",1492 Pictures,20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,"Animation, Comedy, Family, Mystery",Reel FX Creative Studios,20200708,202007,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",Yellow,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",Black & White,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",The Walt Disney Company CIS,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",Cinema Foundation of Russia,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",Russia-1,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",START Studio,20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,"Fantasy, Adventure, Comedy",All Media A Start Company,20201224,202012,2020
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,"Action, Adventure, Science Fiction",Marvel Studios,20211215,202112,2021
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,"Action, Adventure, Science Fiction",Pascal Pictures,20211215,202112,2021
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,"Action, Adventure, Science Fiction",Columbia Pictures,20211215,202112,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Bona Film Group,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Shanghai Film Group,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",DF Pictures,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Alibaba Pictures Group,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",China Film Group Corporation,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Distribution Workshop,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Huaxia Film Distribution,20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,"Drama, War",Just Creative Studio,20210930,202109,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Alibaba Pictures Group,20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Tianjin Maoyan Media,20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Beijing Big Bowl Entertainment Culture Media,20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Beijing Culture,20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Beijing Cheering Times Culture & Entertainment,20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,"Drama, Comedy, Fantasy",Shanghai Ruyi Film & TV Production,20210212,202102,2021
353,370172,No Time to Die,774153024,250000000,3.096612096,"Action, Thriller, Adventure",EON Productions,20210929,202109,2021
353,370172,No Time to Die,774153024,250000000,3.096612096,"Action, Thriller, Adventure",Metro-Goldwyn-Mayer,20210929,202109,2021
354,385128,F9,726229501,200000000,3.631147505,"Action, Adventure, Crime",Original Film,20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,"Action, Adventure, Crime",One Race,20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,"Action, Adventure, Crime",Perfect Storm Entertainment,20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,"Action, Adventure, Crime",Universal Pictures,20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,"Action, Adventure, Crime",Roth-Kirschenbaum Films,20210519,202105,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,"Action, Comedy, Mystery",Beijing Yitong Legend Films,20210212,202102,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,"Action, Comedy, Mystery",China Film Co-Production Corp.,20210212,202102,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,"Action, Comedy, Mystery",As One Production,20210212,202102,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,"Action, Comedy, Mystery",Wanda Pictures,20210212,202102,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,"Science Fiction, Action, Adventure",Columbia Pictures,20210930,202109,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,"Science Fiction, Action, Adventure",Pascal Pictures,20210930,202109,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,"Science Fiction, Action, Adventure",Matt Tolmach Productions,20210930,202109,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,"Science Fiction, Action, Adventure",Arad Productions,20210930,202109,2021
357,399566,Godzilla vs. Kong,470116094,200000000,2.35058047,"Action, Science Fiction, Adventure",Legendary Pictures,20210324,202103,2021
358,566525,Shang-Chi and the Legend of the Ten Rings,432243292,150000000,2.881621946666667,"Action, Adventure, Fantasy",Marvel Studios,20210901,202109,2021
359,438695,Sing 2,408402685,85000000,4.804737470588235,"Family, Comedy, Music, Animation",Illumination,20211201,202112,2021
360,438631,Dune,407573628,165000000,2.4701432,"Science Fiction, Adventure",Legendary Pictures,20210915,202109,2021
361,524434,Eternals,402064899,200000000,2.010324495,"Science Fiction, Action, Adventure",Marvel Studios,20211103,202111,2021
362,497698,Black Widow,379751131,200000000,1.898755655,"Action, Adventure, Science Fiction",Marvel Studios,20210707,202107,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,"Comedy, Adventure, Science Fiction",Berlanti Productions,20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,"Comedy, Adventure, Science Fiction",21 Laps Entertainment,20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,"Comedy, Adventure, Science Fiction",Maximum Effort,20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,"Comedy, Adventure, Science Fiction",Lit Entertainment Group,20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,"Comedy, Adventure, Science Fiction",20th Century Studios,20210811,202108,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,"Science Fiction, Thriller, Horror",Paramount Pictures,20210521,202105,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,"Science Fiction, Thriller, Horror",Platinum Dunes,20210521,202105,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,"Science Fiction, Thriller, Horror",Sunday Night Productions,20210521,202105,2021
365,568124,Encanto,261292688,150000000,1.7419512533333332,"Animation, Comedy, Family, Fantasy",Walt Disney Animation Studios,20211013,202110,2021
366,337404,Cruella,233503234,200000000,1.16751617,"Comedy, Crime, Adventure",Walt Disney Pictures,20210526,202105,2021
366,337404,Cruella,233503234,200000000,1.16751617,"Comedy, Crime, Adventure",Gunn Films,20210526,202105,2021
366,337404,Cruella,233503234,200000000,1.16751617,"Comedy, Crime, Adventure",Marc Platt Productions,20210526,202105,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,"Fantasy, Adventure",Walt Disney Pictures,20210728,202107,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,"Fantasy, Adventure",Seven Bucks Productions,20210728,202107,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,"Fantasy, Adventure",Davis Entertainment,20210728,202107,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,"Fantasy, Adventure",Flynn Picture Company,20210728,202107,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,"Horror, Mystery, Thriller",New Line Cinema,20210525,202105,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,"Horror, Mystery, Thriller",The Safran Company,20210525,202105,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,"Horror, Mystery, Thriller",Atomic Monster,20210525,202105,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",Tencent Pictures,20210728,202107,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",Super Bullet Pictures,20210728,202107,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",Emperor Film Production,20210728,202107,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",One Cool Films,20210728,202107,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",Emperor Motion Pictures,20210728,202107,2021
369,513692,Raging Fire,205000000,0,,"Action, Crime, Thriller, Adventure, Mystery",Tianjin Maoyan Media,20210728,202107,2021
370,425909,Ghostbusters: Afterlife,204334455,75000000,2.7244594,"Fantasy, Comedy, Adventure, Science Fiction",Columbia Pictures,20211118,202111,2021
