,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
467,615656,Meg 2: The Trench,384056482,129000000,2.977182031007752,Action,"Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures",20230802,202308,2023
467,615656,Meg 2: The Trench,384056482,129000000,2.977182031007752,Science Fiction,"Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures",20230802,202308,2023
467,615656,Meg 2: The Trench,384056482,129000000,2.977182031007752,Horror,"Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures",20230802,202308,2023
468,335977,Indiana Jones and the Dial of Destiny,383963057,294700000,1.3028946623685103,Adventure,Lucasfilm Ltd.,20230625,202306,2023
468,335977,Indiana Jones and the Dial of Destiny,383963057,294700000,1.3028946623685103,Action,Lucasfilm Ltd.,20230625,202306,2023
469,856289,Creation of the Gods I: Kingdom of Storms,369081777,85000000,4.342138552941177,Action,"Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",20230715,202307,2023
469,856289,Creation of the Gods I: Kingdom of Storms,369081777,85000000,4.342138552941177,Fantasy,"Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",20230715,202307,2023
469,856289,Creation of the Gods I: Kingdom of Storms,369081777,85000000,4.342138552941177,War,"Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",20230715,202307,2023
470,695721,The Hunger Games: The Ballad of Songbirds & Snakes,337371917,100000000,3.37371917,Drama,"Lionsgate, Color Force, about:blank, Studio Babelsberg",20231115,202311,2023
470,695721,The Hunger Games: The Ballad of Songbirds & Snakes,337371917,100000000,3.37371917,Science Fiction,"Lionsgate, Color Force, about:blank, Studio Babelsberg",20231115,202311,2023
470,695721,The Hunger Games: The Ballad of Songbirds & Snakes,337371917,100000000,3.37371917,Adventure,"Lionsgate, Color Force, about:blank, Studio Babelsberg",20231115,202311,2023
470,695721,The Hunger Games: The Ballad of Songbirds & Snakes,337371917,100000000,3.37371917,Action,"Lionsgate, Color Force, about:blank, Studio Babelsberg",20231115,202311,2023
471,1108211,Lost in the Stars,334039200,9500000,35.16202105263158,Mystery,"Tao Piao Piao, As One Production",20230622,202306,2023
471,1108211,Lost in the Stars,334039200,9500000,35.16202105263158,Crime,"Tao Piao Piao, As One Production",20230622,202306,2023
471,1108211,Lost in the Stars,334039200,9500000,35.16202105263158,Thriller,"Tao Piao Piao, As One Production",20230622,202306,2023
472,940551,Migration,298776052,72000000,4.149667388888889,Family,"Universal Pictures, Illumination",20231206,202312,2023
472,940551,Migration,298776052,72000000,4.149667388888889,Comedy,"Universal Pictures, Illumination",20231206,202312,2023
472,940551,Migration,298776052,72000000,4.149667388888889,Adventure,"Universal Pictures, Illumination",20231206,202312,2023
472,940551,Migration,298776052,72000000,4.149667388888889,Animation,"Universal Pictures, Illumination",20231206,202312,2023
473,507089,Five Nights at Freddy's,297144130,20000000,14.8572065,Horror,"Blumhouse Productions, Scott Cawthon Productions",20231025,202310,2023
473,507089,Five Nights at Freddy's,297144130,20000000,14.8572065,Thriller,"Blumhouse Productions, Scott Cawthon Productions",20231025,202310,2023
474,508883,The Boy and the Heron,294200000,50000000,5.884,Animation,Studio Ghibli,20230714,202307,2023
474,508883,The Boy and the Heron,294200000,50000000,5.884,Adventure,Studio Ghibli,20230714,202307,2023
474,508883,The Boy and the Heron,294200000,50000000,5.884,Fantasy,Studio Ghibli,20230714,202307,2023
474,508883,The Boy and the Heron,294200000,50000000,5.884,Family,Studio Ghibli,20230714,202307,2023
474,508883,The Boy and the Heron,294200000,50000000,5.884,Drama,Studio Ghibli,20230714,202307,2023
475,677179,Creed III,275300000,75000000,3.6706666666666665,Drama,"Metro-Goldwyn-Mayer, Chartoff-Winkler Productions, Proximity Media, Outlier Society",20230301,202303,2023
475,677179,Creed III,275300000,75000000,3.6706666666666665,Action,"Metro-Goldwyn-Mayer, Chartoff-Winkler Productions, Proximity Media, Outlier Society",20230301,202303,2023
476,298618,The Flash,271333313,220000000,1.233333240909091,Adventure,"Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",20230613,202306,2023
476,298618,The Flash,271333313,220000000,1.233333240909091,Action,"Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",20230613,202306,2023
476,298618,The Flash,271333313,220000000,1.233333240909091,Science Fiction,"Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",20230613,202306,2023
477,968051,The Nun II,269670590,38500000,7.004430909090909,Horror,"New Line Cinema, Atomic Monster, The Safran Company",20230906,202309,2023
478,1160164,TAYLOR SWIFT | THE ERAS TOUR,261656269,15000000,17.443751266666666,Music,"Taylor Swift Productions, Silent House Productions",20231013,202310,2023
479,1022796,Wish,254997360,175000000,1.4571277714285715,Animation,Walt Disney Animation Studios,20231113,202311,2023
479,1022796,Wish,254997360,175000000,1.4571277714285715,Family,Walt Disney Animation Studios,20231113,202311,2023
479,1022796,Wish,254997360,175000000,1.4571277714285715,Fantasy,Walt Disney Animation Studios,20231113,202311,2023
479,1022796,Wish,254997360,175000000,1.4571277714285715,Adventure,Walt Disney Animation Studios,20231113,202311,2023
480,1089654,Chang'an,252520750,0,,Animation,Light Chaser Animation Studios,20230702,202307,2023
480,1089654,Chang'an,252520750,0,,History,Light Chaser Animation Studios,20230702,202307,2023
481,678512,Sound of Freedom,250600000,14500000,17.282758620689656,Action,Santa Fe Films,20230703,202307,2023
481,678512,Sound of Freedom,250600000,14500000,17.282758620689656,Drama,Santa Fe Films,20230703,202307,2023
482,1078012,Boonie Bears: Guardian Code,221982308,0,,Animation,Huaqiang Fangte Animation,20230122,202301,2023
482,1078012,Boonie Bears: Guardian Code,221982308,0,,Comedy,Huaqiang Fangte Animation,20230122,202301,2023
482,1078012,Boonie Bears: Guardian Code,221982308,0,,Science Fiction,Huaqiang Fangte Animation,20230122,202301,2023
482,1078012,Boonie Bears: Guardian Code,221982308,0,,Family,Huaqiang Fangte Animation,20230122,202301,2023
482,1078012,Boonie Bears: Guardian Code,221982308,0,,Adventure,Huaqiang Fangte Animation,20230122,202301,2023
483,753342,Napoleon,220597098,165000000,1.3369521090909091,History,"Apple Studios, Scott Free Productions",20231122,202311,2023
483,753342,Napoleon,220597098,165000000,1.3369521090909091,War,"Apple Studios, Scott Free Productions",20231122,202311,2023
483,753342,Napoleon,220597098,165000000,1.3369521090909091,Romance,"Apple Studios, Scott Free Productions",20231122,202311,2023
484,1072790,Anyone But You,214891370,25000000,8.5956548,Romance,"Olive Bridge Entertainment, Roth-Kirschenbaum Films, SK Global Entertainment, Columbia Pictures",20231221,202312,2023
484,1072790,Anyone But You,214891370,25000000,8.5956548,Comedy,"Olive Bridge Entertainment, Roth-Kirschenbaum Films, SK Global Entertainment, Columbia Pictures",20231221,202312,2023
485,901362,Trolls Band Together,209646030,95000000,2.2068003157894736,Animation,DreamWorks Animation,20231012,202310,2023
485,901362,Trolls Band Together,209646030,95000000,2.2068003157894736,Family,DreamWorks Animation,20231012,202310,2023
485,901362,Trolls Band Together,209646030,95000000,2.2068003157894736,Music,DreamWorks Animation,20231012,202310,2023
485,901362,Trolls Band Together,209646030,95000000,2.2068003157894736,Fantasy,DreamWorks Animation,20231012,202310,2023
485,901362,Trolls Band Together,209646030,95000000,2.2068003157894736,Comedy,DreamWorks Animation,20231012,202310,2023
486,493529,Dungeons & Dragons: Honor Among Thieves,208200000,151000000,1.3788079470198675,Adventure,"Entertainment One, Paramount Pictures",20230323,202303,2023
486,493529,Dungeons & Dragons: Honor Among Thieves,208200000,151000000,1.3788079470198675,Fantasy,"Entertainment One, Paramount Pictures",20230323,202303,2023
486,493529,Dungeons & Dragons: Honor Among Thieves,208200000,151000000,1.3788079470198675,Comedy,"Entertainment One, Paramount Pictures",20230323,202303,2023
487,609681,The Marvels,206136825,274800000,0.7501340065502183,Science Fiction,"Marvel Studios, Kevin Feige Productions",20231108,202311,2023
487,609681,The Marvels,206136825,274800000,0.7501340065502183,Adventure,"Marvel Studios, Kevin Feige Productions",20231108,202311,2023
487,609681,The Marvels,206136825,274800000,0.7501340065502183,Action,"Marvel Studios, Kevin Feige Productions",20231108,202311,2023
488,893723,PAW Patrol: The Mighty Movie,202231360,30000000,6.741045333333333,Family,"Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation",20230921,202309,2023
488,893723,PAW Patrol: The Mighty Movie,202231360,30000000,6.741045333333333,Comedy,"Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation",20230921,202309,2023
488,893723,PAW Patrol: The Mighty Movie,202231360,30000000,6.741045333333333,Adventure,"Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation",20230921,202309,2023
488,893723,PAW Patrol: The Mighty Movie,202231360,30000000,6.741045333333333,Animation,"Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation",20230921,202309,2023
489,926393,The Equalizer 3,191067560,70000000,2.7295365714285715,Action,"Columbia Pictures, Eagle Pictures, Escape Artists, ZHIV Productions",20230830,202308,2023
489,926393,The Equalizer 3,191067560,70000000,2.7295365714285715,Thriller,"Columbia Pictures, Eagle Pictures, Escape Artists, ZHIV Productions",20230830,202308,2023
489,926393,The Equalizer 3,191067560,70000000,2.7295365714285715,Crime,"Columbia Pictures, Eagle Pictures, Escape Artists, ZHIV Productions",20230830,202308,2023
490,614479,Insidious: The Red Door,189086877,16000000,11.8179298125,Horror,"Blumhouse Productions, Stage 6 Films, Screen Gems, Oren Peli Productions",20230705,202307,2023
490,614479,Insidious: The Red Door,189086877,16000000,11.8179298125,Thriller,"Blumhouse Productions, Stage 6 Films, Screen Gems, Oren Peli Productions",20230705,202307,2023
491,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,75000000,2.4068478133333335,Animation,"Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation",20230731,202307,2023
491,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,75000000,2.4068478133333335,Comedy,"Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation",20230731,202307,2023
491,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,75000000,2.4068478133333335,Action,"Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation",20230731,202307,2023
491,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,75000000,2.4068478133333335,Science Fiction,"Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation",20230731,202307,2023
492,1173076,Johnny Keep Walking!,179000000,0,,Drama,,20231229,202312,2023
492,1173076,Johnny Keep Walking!,179000000,0,,Comedy,,20231229,202312,2023
493,934433,Scream VI,168961389,35000000,4.827468257142857,Horror,"Radio Silence, Project X Entertainment, Spyglass Media Group, Paramount Pictures",20230308,202303,2023
493,934433,Scream VI,168961389,35000000,4.827468257142857,Crime,"Radio Silence, Project X Entertainment, Spyglass Media Group, Paramount Pictures",20230308,202303,2023
493,934433,Scream VI,168961389,35000000,4.827468257142857,Thriller,"Radio Silence, Project X Entertainment, Spyglass Media Group, Paramount Pictures",20230308,202303,2023
494,466420,Killers of the Flower Moon,158722599,200000000,0.793612995,Crime,"Apple Studios, Imperative Entertainment, Sikelia Productions, Appian Way",20231018,202310,2023
494,466420,Killers of the Flower Moon,158722599,200000000,0.793612995,History,"Apple Studios, Imperative Entertainment, Sikelia Productions, Appian Way",20231018,202310,2023
494,466420,Killers of the Flower Moon,158722599,200000000,0.793612995,Drama,"Apple Studios, Imperative Entertainment, Sikelia Productions, Appian Way",20231018,202310,2023
495,713704,Evil Dead Rise,147156372,15000000,9.8104248,Horror,"New Line Cinema, Pacific Renaissance Pictures, Renaissance Pictures, Ghost House Pictures, Wild Atlantic Pictures",20230412,202304,2023
495,713704,Evil Dead Rise,147156372,15000000,9.8104248,Thriller,"New Line Cinema, Pacific Renaissance Pictures, Renaissance Pictures, Ghost House Pictures, Wild Atlantic Pictures",20230412,202304,2023
496,855483,Hidden Blade,139083591,0,,Drama,"Bona Film Group, Taurus Film",20230122,202301,2023
496,855483,Hidden Blade,139083591,0,,Mystery,"Bona Film Group, Taurus Film",20230122,202301,2023
496,855483,Hidden Blade,139083591,0,,History,"Bona Film Group, Taurus Film",20230122,202301,2023
496,855483,Hidden Blade,139083591,0,,Action,"Bona Film Group, Taurus Film",20230122,202301,2023
497,872906,Jawan,136698671,36150000,3.7814293499308436,Action,Red Chillies Entertainment,20230907,202309,2023
497,872906,Jawan,136698671,36150000,3.7814293499308436,Crime,Red Chillies Entertainment,20230907,202309,2023
497,872906,Jawan,136698671,36150000,3.7814293499308436,Thriller,Red Chillies Entertainment,20230907,202309,2023
498,807172,The Exorcist: Believer,136284218,30000000,4.542807266666666,Horror,"Universal Pictures, Blumhouse Productions, Morgan Creek Entertainment, Rough House Pictures",20231004,202310,2023
498,807172,The Exorcist: Believer,136284218,30000000,4.542807266666666,Thriller,"Universal Pictures, Blumhouse Productions, Morgan Creek Entertainment, Rough House Pictures",20231004,202310,2023
499,667717,Deep Sea,136090000,28700000,4.741811846689895,Animation,"October Media, Horgos Coloroom Pictures, Enlight Pictures",20230122,202301,2023
499,667717,Deep Sea,136090000,28700000,4.741811846689895,Adventure,"October Media, Horgos Coloroom Pictures, Enlight Pictures",20230122,202301,2023
499,667717,Deep Sea,136090000,28700000,4.741811846689895,Drama,"October Media, Horgos Coloroom Pictures, Enlight Pictures",20230122,202301,2023
499,667717,Deep Sea,136090000,28700000,4.741811846689895,Fantasy,"October Media, Horgos Coloroom Pictures, Enlight Pictures",20230122,202301,2023
499,667717,Deep Sea,136090000,28700000,4.741811846689895,Mystery,"October Media, Horgos Coloroom Pictures, Enlight Pictures",20230122,202301,2023
500,1283816,How Could I Live Without You?,2200000000,70000000,31.428571428571427,Comedy,"IKO, Hungarian Film Institute",20241212,202412,2024
500,1283816,How Could I Live Without You?,2200000000,70000000,31.428571428571427,Music,"IKO, Hungarian Film Institute",20241212,202412,2024
500,1283816,How Could I Live Without You?,2200000000,70000000,31.428571428571427,Romance,"IKO, Hungarian Film Institute",20241212,202412,2024
501,1022789,Inside Out 2,1698863816,200000000,8.49431908,Animation,Pixar,20240611,202406,2024
501,1022789,Inside Out 2,1698863816,200000000,8.49431908,Adventure,Pixar,20240611,202406,2024
501,1022789,Inside Out 2,1698863816,200000000,8.49431908,Comedy,Pixar,20240611,202406,2024
501,1022789,Inside Out 2,1698863816,200000000,8.49431908,Family,Pixar,20240611,202406,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,Action,"Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment",20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,Comedy,"Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment",20240724,202407,2024
